R_scenario,experiment,flags,forecast_mode,forecast_origin,horizon,source,status,target_timestamp 
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T16:47:00+00:00,6h,,valid,2024-05-25T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T17:47:00+00:00,1h,,valid,2024-05-25T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T17:47:00+00:00,3h,,valid,2024-05-25T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T17:47:00+00:00,6h,,valid,2024-05-25T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T18:47:00+00:00,1h,,valid,2024-05-25T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T18:47:00+00:00,3h,,valid,2024-05-25T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T18:47:00+00:00,6h,,valid,2024-05-26T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T19:47:00+00:00,1h,,valid,2024-05-25T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T19:47:00+00:00,3h,,valid,2024-05-25T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T19:47:00+00:00,6h,,valid,2024-05-26T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T20:47:00+00:00,1h,,valid,2024-05-25T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T20:47:00+00:00,3h,,valid,2024-05-25T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T20:47:00+00:00,6h,,valid,2024-05-26T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T21:47:00+00:00,1h,,valid,2024-05-25T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T21:47:00+00:00,3h,,valid,2024-05-26T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T21:47:00+00:00,6h,,valid,2024-05-26T03:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T22:47:00+00:00,1h,,valid,2024-05-25T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T22:47:00+00:00,3h,,valid,2024-05-26T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T22:47:00+00:00,6h,,valid,2024-05-26T04:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T23:47:00+00:00,1h,,valid,2024-05-26T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T23:47:00+00:00,3h,,valid,2024-05-26T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-25T23:47:00+00:00,6h,,valid,2024-05-26T05:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T00:47:00+00:00,1h,,valid,2024-05-26T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T00:47:00+00:00,3h,,valid,2024-05-26T03:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T00:47:00+00:00,6h,,valid,2024-05-26T06:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T01:47:00+00:00,1h,,valid,2024-05-26T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T01:47:00+00:00,3h,,valid,2024-05-26T04:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T01:47:00+00:00,6h,,valid,2024-05-26T07:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T02:47:00+00:00,1h,,valid,2024-05-26T03:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T02:47:00+00:00,3h,,valid,2024-05-26T05:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T02:47:00+00:00,6h,,valid,2024-05-26T08:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T03:47:00+00:00,1h,,valid,2024-05-26T04:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T03:47:00+00:00,3h,,valid,2024-05-26T06:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T03:47:00+00:00,6h,,valid,2024-05-26T09:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T04:47:00+00:00,1h,,valid,2024-05-26T05:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T04:47:00+00:00,3h,,valid,2024-05-26T07:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T04:47:00+00:00,6h,,valid,2024-05-26T10:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T05:47:00+00:00,1h,,valid,2024-05-26T06:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T05:47:00+00:00,3h,,valid,2024-05-26T08:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T05:47:00+00:00,6h,,valid,2024-05-26T11:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T06:47:00+00:00,1h,,valid,2024-05-26T07:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T06:47:00+00:00,3h,,valid,2024-05-26T09:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T06:47:00+00:00,6h,,valid,2024-05-26T12:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T07:47:00+00:00,1h,,valid,2024-05-26T08:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T07:47:00+00:00,3h,,valid,2024-05-26T10:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T07:47:00+00:00,6h,,valid,2024-05-26T13:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T08:47:00+00:00,1h,,valid,2024-05-26T09:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T08:47:00+00:00,3h,,valid,2024-05-26T11:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T08:47:00+00:00,6h,,valid,2024-05-26T14:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T09:47:00+00:00,1h,,valid,2024-05-26T10:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T09:47:00+00:00,3h,,valid,2024-05-26T12:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T09:47:00+00:00,6h,,valid,2024-05-26T15:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T10:47:00+00:00,1h,,valid,2024-05-26T11:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T10:47:00+00:00,3h,,valid,2024-05-26T13:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T10:47:00+00:00,6h,,valid,2024-05-26T16:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T11:47:00+00:00,1h,,valid,2024-05-26T12:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T11:47:00+00:00,3h,,valid,2024-05-26T14:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T11:47:00+00:00,6h,,valid,2024-05-26T17:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T12:47:00+00:00,1h,,valid,2024-05-26T13:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T12:47:00+00:00,3h,,valid,2024-05-26T15:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T12:47:00+00:00,6h,,valid,2024-05-26T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T13:47:00+00:00,1h,,valid,2024-05-26T14:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T13:47:00+00:00,3h,,valid,2024-05-26T16:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T13:47:00+00:00,6h,,valid,2024-05-26T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T14:47:00+00:00,1h,,valid,2024-05-26T15:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T14:47:00+00:00,3h,,valid,2024-05-26T17:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T14:47:00+00:00,6h,,valid,2024-05-26T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T15:47:00+00:00,1h,,valid,2024-05-26T16:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T15:47:00+00:00,3h,,valid,2024-05-26T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T15:47:00+00:00,6h,,valid,2024-05-26T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T16:47:00+00:00,1h,,valid,2024-05-26T17:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T16:47:00+00:00,3h,,valid,2024-05-26T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T16:47:00+00:00,6h,,valid,2024-05-26T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T17:47:00+00:00,1h,,valid,2024-05-26T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T17:47:00+00:00,3h,,valid,2024-05-26T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T17:47:00+00:00,6h,,valid,2024-05-26T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T18:47:00+00:00,1h,,valid,2024-05-26T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T18:47:00+00:00,3h,,valid,2024-05-26T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T18:47:00+00:00,6h,,valid,2024-05-27T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T19:47:00+00:00,1h,,valid,2024-05-26T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T19:47:00+00:00,3h,,valid,2024-05-26T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T19:47:00+00:00,6h,,valid,2024-05-27T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T20:47:00+00:00,1h,,valid,2024-05-26T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T20:47:00+00:00,3h,,valid,2024-05-26T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T20:47:00+00:00,6h,,valid,2024-05-27T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T21:47:00+00:00,1h,,valid,2024-05-26T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T21:47:00+00:00,3h,,valid,2024-05-27T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T21:47:00+00:00,6h,,valid,2024-05-27T03:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T22:47:00+00:00,1h,,valid,2024-05-26T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T22:47:00+00:00,3h,,valid,2024-05-27T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T22:47:00+00:00,6h,,valid,2024-05-27T04:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T23:47:00+00:00,1h,,valid,2024-05-27T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T23:47:00+00:00,3h,,valid,2024-05-27T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-26T23:47:00+00:00,6h,,valid,2024-05-27T05:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T00:47:00+00:00,1h,,valid,2024-05-27T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T00:47:00+00:00,3h,,valid,2024-05-27T03:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T00:47:00+00:00,6h,,valid,2024-05-27T06:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T01:47:00+00:00,1h,,valid,2024-05-27T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T01:47:00+00:00,3h,,valid,2024-05-27T04:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T01:47:00+00:00,6h,,valid,2024-05-27T07:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T02:47:00+00:00,1h,,valid,2024-05-27T03:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T02:47:00+00:00,3h,,valid,2024-05-27T05:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T02:47:00+00:00,6h,,valid,2024-05-27T08:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY|LARGE_INNOVATION,F1_no_future_event_knowledge,2024-05-27T03:47:00+00:00,1h,,caution,2024-05-27T04:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY|LARGE_INNOVATION,F1_no_future_event_knowledge,2024-05-27T03:47:00+00:00,3h,,caution,2024-05-27T06:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY|LARGE_INNOVATION,F1_no_future_event_knowledge,2024-05-27T03:47:00+00:00,6h,,caution,2024-05-27T09:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T04:47:00+00:00,1h,,valid,2024-05-27T05:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T04:47:00+00:00,3h,,valid,2024-05-27T07:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T04:47:00+00:00,6h,,valid,2024-05-27T10:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T05:47:00+00:00,1h,,valid,2024-05-27T06:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T05:47:00+00:00,3h,,valid,2024-05-27T08:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T05:47:00+00:00,6h,,valid,2024-05-27T11:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T06:47:00+00:00,1h,,valid,2024-05-27T07:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T06:47:00+00:00,3h,,valid,2024-05-27T09:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T06:47:00+00:00,6h,,valid,2024-05-27T12:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T07:47:00+00:00,1h,,valid,2024-05-27T08:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T07:47:00+00:00,3h,,valid,2024-05-27T10:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T07:47:00+00:00,6h,,valid,2024-05-27T13:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T08:47:00+00:00,1h,,valid,2024-05-27T09:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T08:47:00+00:00,3h,,valid,2024-05-27T11:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T08:47:00+00:00,6h,,valid,2024-05-27T14:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T09:47:00+00:00,1h,,valid,2024-05-27T10:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T09:47:00+00:00,3h,,valid,2024-05-27T12:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T09:47:00+00:00,6h,,valid,2024-05-27T15:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T10:47:00+00:00,1h,,valid,2024-05-27T11:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T10:47:00+00:00,3h,,valid,2024-05-27T13:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T10:47:00+00:00,6h,,valid,2024-05-27T16:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T11:47:00+00:00,1h,,valid,2024-05-27T12:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T11:47:00+00:00,3h,,valid,2024-05-27T14:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T11:47:00+00:00,6h,,valid,2024-05-27T17:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T12:47:00+00:00,1h,,valid,2024-05-27T13:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T12:47:00+00:00,3h,,valid,2024-05-27T15:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T12:47:00+00:00,6h,,valid,2024-05-27T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T13:47:00+00:00,1h,,valid,2024-05-27T14:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T13:47:00+00:00,3h,,valid,2024-05-27T16:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T13:47:00+00:00,6h,,valid,2024-05-27T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T14:47:00+00:00,1h,,valid,2024-05-27T15:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T14:47:00+00:00,3h,,valid,2024-05-27T17:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T14:47:00+00:00,6h,,valid,2024-05-27T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T15:47:00+00:00,1h,,valid,2024-05-27T16:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T15:47:00+00:00,3h,,valid,2024-05-27T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T15:47:00+00:00,6h,,valid,2024-05-27T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T16:47:00+00:00,1h,,valid,2024-05-27T17:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T16:47:00+00:00,3h,,valid,2024-05-27T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T16:47:00+00:00,6h,,valid,2024-05-27T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T17:47:00+00:00,1h,,valid,2024-05-27T18:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T17:47:00+00:00,3h,,valid,2024-05-27T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T17:47:00+00:00,6h,,valid,2024-05-27T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T18:47:00+00:00,1h,,valid,2024-05-27T19:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T18:47:00+00:00,3h,,valid,2024-05-27T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T18:47:00+00:00,6h,,valid,2024-05-28T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T19:47:00+00:00,1h,,valid,2024-05-27T20:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T19:47:00+00:00,3h,,valid,2024-05-27T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T19:47:00+00:00,6h,,valid,2024-05-28T01:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T20:47:00+00:00,1h,,valid,2024-05-27T21:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T20:47:00+00:00,3h,,valid,2024-05-27T23:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T20:47:00+00:00,6h,,valid,2024-05-28T02:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T21:47:00+00:00,1h,,valid,2024-05-27T22:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T21:47:00+00:00,3h,,valid,2024-05-28T00:47:00+00:00
R_high,Experiment B,PROVISIONAL_EVENT_BOUNDARY,F1_no_future_event_knowledge,2024-05-27T21:47:00+00:00,6h,,valid,2024-05-28T03:47:00+00:00
