Q_selected,R_scenario,absolute_error,covered_by_95_interval,error,event_knowledge_status,exclusion_reason,experiment,filtered_posterior_at_origin,forecast_mean,forecast_mode,forecast_origin,forecast_variance,horizon,lower_interval,observed_value,origin_phase,target_phase,target_timestamp,test_cycle,training_cycle,upper_interval,valid_status,validity_flags,validity_status 
250.0,R_low,7.529,True,7.529,current_phase_transition,,Experiment A,17.877,25.529,F1_no_future_event_knowledge,2024-06-14T04:44:00+00:00,746.468,3h,-28.021,18.0,post_event,post_event,2024-06-14T07:44:00+00:00,Cycle 2,Cycle 1,79.08,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,14.81,True,14.81,current_phase_transition,,Experiment A,17.877,32.81,F1_no_future_event_knowledge,2024-06-14T04:44:00+00:00,1401.361,6h,-40.562,18.0,post_event,post_event,2024-06-14T10:44:00+00:00,Cycle 2,Cycle 1,106.182,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.51,True,-4.51,current_phase_transition,,Experiment A,11.797,14.49,F1_no_future_event_knowledge,2024-06-14T05:44:00+00:00,272.148,1h,-17.844,19.0,post_event,post_event,2024-06-14T06:44:00+00:00,Cycle 2,Cycle 1,46.824,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.745,True,8.745,current_phase_transition,,Experiment A,11.797,19.745,F1_no_future_event_knowledge,2024-06-14T05:44:00+00:00,746.468,3h,-33.805,11.0,post_event,post_event,2024-06-14T08:44:00+00:00,Cycle 2,Cycle 1,73.296,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.307,True,2.307,current_phase_transition,,Experiment A,11.797,27.307,F1_no_future_event_knowledge,2024-06-14T05:44:00+00:00,1401.361,6h,-46.065,25.0,post_event,post_event,2024-06-14T11:44:00+00:00,Cycle 2,Cycle 1,100.679,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.202,True,3.202,current_phase_transition,,Experiment A,18.621,21.202,F1_no_future_event_knowledge,2024-06-14T06:44:00+00:00,272.148,1h,-11.132,18.0,post_event,post_event,2024-06-14T07:44:00+00:00,Cycle 2,Cycle 1,53.536,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,12.237,True,12.237,current_phase_transition,,Experiment A,18.621,26.237,F1_no_future_event_knowledge,2024-06-14T06:44:00+00:00,746.468,3h,-27.313,14.0,post_event,post_event,2024-06-14T09:44:00+00:00,Cycle 2,Cycle 1,79.788,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,22.483,True,22.483,current_phase_transition,,Experiment A,18.621,33.483,F1_no_future_event_knowledge,2024-06-14T06:44:00+00:00,1401.361,6h,-39.889,11.0,post_event,post_event,2024-06-14T12:44:00+00:00,Cycle 2,Cycle 1,106.855,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,9.856,True,9.856,current_phase_transition,,Experiment A,18.269,20.856,F1_no_future_event_knowledge,2024-06-14T07:44:00+00:00,272.148,1h,-11.478,11.0,post_event,post_event,2024-06-14T08:44:00+00:00,Cycle 2,Cycle 1,53.19,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.903,True,7.903,current_phase_transition,,Experiment A,18.269,25.903,F1_no_future_event_knowledge,2024-06-14T07:44:00+00:00,746.468,3h,-27.647,18.0,post_event,post_event,2024-06-14T10:44:00+00:00,Cycle 2,Cycle 1,79.453,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,24.165,True,24.165,current_phase_transition,,Experiment A,18.269,33.165,F1_no_future_event_knowledge,2024-06-14T07:44:00+00:00,1401.361,6h,-40.207,9.0,post_event,post_event,2024-06-14T13:44:00+00:00,Cycle 2,Cycle 1,106.538,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.522,True,0.522,current_phase_transition,,Experiment A,11.829,14.522,F1_no_future_event_knowledge,2024-06-14T08:44:00+00:00,272.148,1h,-17.812,14.0,post_event,post_event,2024-06-14T09:44:00+00:00,Cycle 2,Cycle 1,46.856,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.224,True,-5.224,current_phase_transition,,Experiment A,11.829,19.776,F1_no_future_event_knowledge,2024-06-14T08:44:00+00:00,746.468,3h,-33.774,25.0,post_event,post_event,2024-06-14T11:44:00+00:00,Cycle 2,Cycle 1,73.326,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.663,True,-2.663,current_phase_transition,,Experiment A,11.829,27.337,F1_no_future_event_knowledge,2024-06-14T08:44:00+00:00,1401.361,6h,-46.036,30.0,post_event,post_event,2024-06-14T14:44:00+00:00,Cycle 2,Cycle 1,100.709,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.299,True,-1.299,current_phase_transition,,Experiment A,14.044,16.701,F1_no_future_event_knowledge,2024-06-14T09:44:00+00:00,272.148,1h,-15.633,18.0,post_event,post_event,2024-06-14T10:44:00+00:00,Cycle 2,Cycle 1,49.035,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.883,True,10.883,current_phase_transition,,Experiment A,14.044,21.883,F1_no_future_event_knowledge,2024-06-14T09:44:00+00:00,746.468,3h,-31.667,11.0,post_event,post_event,2024-06-14T12:44:00+00:00,Cycle 2,Cycle 1,75.433,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.341,True,1.341,current_phase_transition,,Experiment A,14.044,29.341,F1_no_future_event_knowledge,2024-06-14T09:44:00+00:00,1401.361,6h,-44.031,28.0,post_event,post_event,2024-06-14T15:44:00+00:00,Cycle 2,Cycle 1,102.713,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.516,True,-4.516,current_phase_transition,,Experiment A,17.891,20.484,F1_no_future_event_knowledge,2024-06-14T10:44:00+00:00,272.148,1h,-11.85,25.0,post_event,post_event,2024-06-14T11:44:00+00:00,Cycle 2,Cycle 1,52.818,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,16.543,True,16.543,current_phase_transition,,Experiment A,17.891,25.543,F1_no_future_event_knowledge,2024-06-14T10:44:00+00:00,746.468,3h,-28.007,9.0,post_event,post_event,2024-06-14T13:44:00+00:00,Cycle 2,Cycle 1,79.093,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,6.823,True,6.823,current_phase_transition,,Experiment A,17.891,32.823,F1_no_future_event_knowledge,2024-06-14T10:44:00+00:00,1401.361,6h,-40.549,26.0,post_event,post_event,2024-06-14T16:44:00+00:00,Cycle 2,Cycle 1,106.195,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,16.102,True,16.102,current_phase_transition,,Experiment A,24.62,27.102,F1_no_future_event_knowledge,2024-06-14T11:44:00+00:00,272.148,1h,-5.232,11.0,post_event,post_event,2024-06-14T12:44:00+00:00,Cycle 2,Cycle 1,59.436,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.945,True,1.945,current_phase_transition,,Experiment A,24.62,31.945,F1_no_future_event_knowledge,2024-06-14T11:44:00+00:00,746.468,3h,-21.605,30.0,post_event,post_event,2024-06-14T14:44:00+00:00,Cycle 2,Cycle 1,85.495,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,20.913,True,20.913,current_phase_transition,,Experiment A,24.62,38.913,F1_no_future_event_knowledge,2024-06-14T11:44:00+00:00,1401.361,6h,-34.459,18.0,post_event,post_event,2024-06-14T17:44:00+00:00,Cycle 2,Cycle 1,112.285,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,6.039,True,6.039,current_phase_transition,,Experiment A,12.355,15.039,F1_no_future_event_knowledge,2024-06-14T12:44:00+00:00,272.148,1h,-17.295,9.0,post_event,post_event,2024-06-14T13:44:00+00:00,Cycle 2,Cycle 1,47.373,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.724,True,-7.724,current_phase_transition,,Experiment A,12.355,20.276,F1_no_future_event_knowledge,2024-06-14T12:44:00+00:00,746.468,3h,-33.274,28.0,post_event,post_event,2024-06-14T15:44:00+00:00,Cycle 2,Cycle 1,73.826,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,11.812,True,11.812,current_phase_transition,,Experiment A,12.355,27.812,F1_no_future_event_knowledge,2024-06-14T12:44:00+00:00,1401.361,6h,-45.56,16.0,post_event,post_event,2024-06-14T18:44:00+00:00,Cycle 2,Cycle 1,101.184,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,17.761,True,-17.761,current_phase_transition,,Experiment A,9.508,12.239,F1_no_future_event_knowledge,2024-06-14T13:44:00+00:00,272.148,1h,-20.094,30.0,post_event,post_event,2024-06-14T14:44:00+00:00,Cycle 2,Cycle 1,44.573,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.432,True,-8.432,current_phase_transition,,Experiment A,9.508,17.568,F1_no_future_event_knowledge,2024-06-14T13:44:00+00:00,746.468,3h,-35.982,26.0,post_event,post_event,2024-06-14T16:44:00+00:00,Cycle 2,Cycle 1,71.118,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,20.236,True,20.236,current_phase_transition,,Experiment A,9.508,25.236,F1_no_future_event_knowledge,2024-06-14T13:44:00+00:00,1401.361,6h,-48.136,5.0,post_event,post_event,2024-06-14T19:44:00+00:00,Cycle 2,Cycle 1,98.608,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.924,True,2.924,current_phase_transition,,Experiment A,28.506,30.924,F1_no_future_event_knowledge,2024-06-14T14:44:00+00:00,272.148,1h,-1.41,28.0,post_event,post_event,2024-06-14T15:44:00+00:00,Cycle 2,Cycle 1,63.258,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,17.642,True,17.642,current_phase_transition,,Experiment A,28.506,35.642,F1_no_future_event_knowledge,2024-06-14T14:44:00+00:00,746.468,3h,-17.909,18.0,post_event,post_event,2024-06-14T17:44:00+00:00,Cycle 2,Cycle 1,89.192,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,37.43,True,37.43,current_phase_transition,,Experiment A,28.506,42.43,F1_no_future_event_knowledge,2024-06-14T14:44:00+00:00,1401.361,6h,-30.942,5.0,post_event,post_event,2024-06-14T20:44:00+00:00,Cycle 2,Cycle 1,115.802,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.669,True,4.669,current_phase_transition,,Experiment A,28.246,30.669,F1_no_future_event_knowledge,2024-06-14T15:44:00+00:00,272.148,1h,-1.665,26.0,post_event,post_event,2024-06-14T16:44:00+00:00,Cycle 2,Cycle 1,63.002,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,19.394,True,19.394,current_phase_transition,,Experiment A,28.246,35.394,F1_no_future_event_knowledge,2024-06-14T15:44:00+00:00,746.468,3h,-18.156,16.0,post_event,post_event,2024-06-14T18:44:00+00:00,Cycle 2,Cycle 1,88.945,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,35.195,True,35.195,current_phase_transition,,Experiment A,28.246,42.195,F1_no_future_event_knowledge,2024-06-14T15:44:00+00:00,1401.361,6h,-31.177,7.0,post_event,post_event,2024-06-14T21:44:00+00:00,Cycle 2,Cycle 1,115.567,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.846,True,10.846,current_phase_transition,,Experiment A,26.393,28.846,F1_no_future_event_knowledge,2024-06-14T16:44:00+00:00,272.148,1h,-3.488,18.0,post_event,post_event,2024-06-14T17:44:00+00:00,Cycle 2,Cycle 1,61.18,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,28.631,True,28.631,current_phase_transition,,Experiment A,26.393,33.631,F1_no_future_event_knowledge,2024-06-14T16:44:00+00:00,746.468,3h,-19.919,5.0,post_event,post_event,2024-06-14T19:44:00+00:00,Cycle 2,Cycle 1,87.182,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,33.518,True,33.518,current_phase_transition,,Experiment A,26.393,40.518,F1_no_future_event_knowledge,2024-06-14T16:44:00+00:00,1401.361,6h,-32.854,7.0,post_event,post_event,2024-06-14T22:44:00+00:00,Cycle 2,Cycle 1,113.89,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.489,True,5.489,current_phase_transition,,Experiment A,18.912,21.489,F1_no_future_event_knowledge,2024-06-14T17:44:00+00:00,272.148,1h,-10.845,16.0,post_event,post_event,2024-06-14T18:44:00+00:00,Cycle 2,Cycle 1,53.823,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,21.515,True,21.515,current_phase_transition,,Experiment A,18.912,26.515,F1_no_future_event_knowledge,2024-06-14T17:44:00+00:00,746.468,3h,-27.035,5.0,post_event,post_event,2024-06-14T20:44:00+00:00,Cycle 2,Cycle 1,80.065,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,22.748,True,22.748,current_phase_transition,,Experiment A,18.912,33.748,F1_no_future_event_knowledge,2024-06-14T17:44:00+00:00,1401.361,6h,-39.625,11.0,post_event,post_event,2024-06-14T23:44:00+00:00,Cycle 2,Cycle 1,107.12,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,14.079,True,14.079,current_phase_transition,,Experiment A,16.462,19.079,F1_no_future_event_knowledge,2024-06-14T18:44:00+00:00,272.148,1h,-13.255,5.0,post_event,post_event,2024-06-14T19:44:00+00:00,Cycle 2,Cycle 1,51.413,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,17.183,True,17.183,current_phase_transition,,Experiment A,16.462,24.183,F1_no_future_event_knowledge,2024-06-14T18:44:00+00:00,746.468,3h,-29.367,7.0,post_event,post_event,2024-06-14T21:44:00+00:00,Cycle 2,Cycle 1,77.734,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,24.529,True,24.529,current_phase_transition,,Experiment A,16.462,31.529,F1_no_future_event_knowledge,2024-06-14T18:44:00+00:00,1401.361,6h,-41.843,7.0,post_event,post_event,2024-06-15T00:44:00+00:00,Cycle 2,Cycle 1,104.902,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.971,True,3.971,current_phase_transition,,Experiment A,6.184,8.971,F1_no_future_event_knowledge,2024-06-14T19:44:00+00:00,272.148,1h,-23.363,5.0,post_event,post_event,2024-06-14T20:44:00+00:00,Cycle 2,Cycle 1,41.305,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.406,True,7.406,current_phase_transition,,Experiment A,6.184,14.406,F1_no_future_event_knowledge,2024-06-14T19:44:00+00:00,746.468,3h,-39.144,7.0,post_event,post_event,2024-06-14T22:44:00+00:00,Cycle 2,Cycle 1,67.956,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.228,True,8.228,current_phase_transition,,Experiment A,6.184,22.228,F1_no_future_event_knowledge,2024-06-14T19:44:00+00:00,1401.361,6h,-51.145,14.0,post_event,post_event,2024-06-15T01:44:00+00:00,Cycle 2,Cycle 1,95.6,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.134,True,1.134,current_phase_transition,,Experiment A,5.334,8.134,F1_no_future_event_knowledge,2024-06-14T20:44:00+00:00,272.148,1h,-24.2,7.0,post_event,post_event,2024-06-14T21:44:00+00:00,Cycle 2,Cycle 1,40.468,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.597,True,2.597,current_phase_transition,,Experiment A,5.334,13.597,F1_no_future_event_knowledge,2024-06-14T20:44:00+00:00,746.468,3h,-39.953,11.0,post_event,post_event,2024-06-14T23:44:00+00:00,Cycle 2,Cycle 1,67.147,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.458,True,10.458,current_phase_transition,,Experiment A,5.334,21.458,F1_no_future_event_knowledge,2024-06-14T20:44:00+00:00,1401.361,6h,-51.914,11.0,post_event,post_event,2024-06-15T02:44:00+00:00,Cycle 2,Cycle 1,94.83,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,2.867,True,2.867,current_phase_transition,,Experiment A,7.095,9.867,F1_no_future_event_knowledge,2024-06-14T21:44:00+00:00,272.148,1h,-22.467,7.0,post_event,post_event,2024-06-14T22:44:00+00:00,Cycle 2,Cycle 1,42.201,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.273,True,8.273,current_phase_transition,,Experiment A,7.095,15.273,F1_no_future_event_knowledge,2024-06-14T21:44:00+00:00,746.468,3h,-38.278,7.0,post_event,post_event,2024-06-15T00:44:00+00:00,Cycle 2,Cycle 1,68.823,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,9.052,True,9.052,current_phase_transition,,Experiment A,7.095,23.052,F1_no_future_event_knowledge,2024-06-14T21:44:00+00:00,1401.361,6h,-50.32,14.0,post_event,post_event,2024-06-15T03:44:00+00:00,Cycle 2,Cycle 1,96.424,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.99,True,-0.99,current_phase_transition,,Experiment A,7.241,10.01,F1_no_future_event_knowledge,2024-06-14T22:44:00+00:00,272.148,1h,-22.324,11.0,post_event,post_event,2024-06-14T23:44:00+00:00,Cycle 2,Cycle 1,42.344,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.411,True,1.411,current_phase_transition,,Experiment A,7.241,15.411,F1_no_future_event_knowledge,2024-06-14T22:44:00+00:00,746.468,3h,-38.139,14.0,post_event,post_event,2024-06-15T01:44:00+00:00,Cycle 2,Cycle 1,68.962,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,14.184,True,14.184,current_phase_transition,,Experiment A,7.241,23.184,F1_no_future_event_knowledge,2024-06-14T22:44:00+00:00,1401.361,6h,-50.188,9.0,post_event,post_event,2024-06-15T04:44:00+00:00,Cycle 2,Cycle 1,96.556,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,6.625,True,6.625,current_phase_transition,,Experiment A,10.917,13.625,F1_no_future_event_knowledge,2024-06-14T23:44:00+00:00,272.148,1h,-18.709,7.0,post_event,post_event,2024-06-15T00:44:00+00:00,Cycle 2,Cycle 1,45.959,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.908,True,7.908,current_phase_transition,,Experiment A,10.917,18.908,F1_no_future_event_knowledge,2024-06-14T23:44:00+00:00,746.468,3h,-34.642,11.0,post_event,post_event,2024-06-15T02:44:00+00:00,Cycle 2,Cycle 1,72.458,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,24.511,True,24.511,current_phase_transition,,Experiment A,10.917,26.511,F1_no_future_event_knowledge,2024-06-14T23:44:00+00:00,1401.361,6h,-46.861,2.0,post_event,post_event,2024-06-15T05:44:00+00:00,Cycle 2,Cycle 1,99.883,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.679,True,-3.679,current_phase_transition,,Experiment A,7.557,10.321,F1_no_future_event_knowledge,2024-06-15T00:44:00+00:00,272.148,1h,-22.013,14.0,post_event,post_event,2024-06-15T01:44:00+00:00,Cycle 2,Cycle 1,42.655,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,1.712,True,1.712,current_phase_transition,,Experiment A,7.557,15.712,F1_no_future_event_knowledge,2024-06-15T00:44:00+00:00,746.468,3h,-37.838,14.0,post_event,post_event,2024-06-15T03:44:00+00:00,Cycle 2,Cycle 1,69.262,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,12.47,True,12.47,current_phase_transition,,Experiment A,7.557,23.47,F1_no_future_event_knowledge,2024-06-15T00:44:00+00:00,1401.361,6h,-49.902,11.0,post_event,post_event,2024-06-15T06:44:00+00:00,Cycle 2,Cycle 1,96.842,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.353,True,5.353,current_phase_transition,,Experiment A,13.69,16.353,F1_no_future_event_knowledge,2024-06-15T01:44:00+00:00,272.148,1h,-15.981,11.0,post_event,post_event,2024-06-15T02:44:00+00:00,Cycle 2,Cycle 1,48.687,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,12.547,True,12.547,current_phase_transition,,Experiment A,13.69,21.547,F1_no_future_event_knowledge,2024-06-15T01:44:00+00:00,746.468,3h,-32.003,9.0,post_event,post_event,2024-06-15T04:44:00+00:00,Cycle 2,Cycle 1,75.097,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,15.021,True,15.021,current_phase_transition,,Experiment A,13.69,29.021,F1_no_future_event_knowledge,2024-06-15T01:44:00+00:00,1401.361,6h,-44.351,14.0,post_event,post_event,2024-06-15T07:44:00+00:00,Cycle 2,Cycle 1,102.393,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.15,True,0.15,current_phase_transition,,Experiment A,11.45,14.15,F1_no_future_event_knowledge,2024-06-15T02:44:00+00:00,272.148,1h,-18.184,14.0,post_event,post_event,2024-06-15T03:44:00+00:00,Cycle 2,Cycle 1,46.484,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,17.416,True,17.416,current_phase_transition,,Experiment A,11.45,19.416,F1_no_future_event_knowledge,2024-06-15T02:44:00+00:00,746.468,3h,-34.135,2.0,post_event,post_event,2024-06-15T05:44:00+00:00,Cycle 2,Cycle 1,72.966,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.994,True,10.994,current_phase_transition,,Experiment A,11.45,26.994,F1_no_future_event_knowledge,2024-06-15T02:44:00+00:00,1401.361,6h,-46.378,16.0,post_event,post_event,2024-06-15T08:44:00+00:00,Cycle 2,Cycle 1,100.366,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,7.67,True,7.67,current_phase_transition,,Experiment A,14.013,16.67,F1_no_future_event_knowledge,2024-06-15T03:44:00+00:00,272.148,1h,-15.664,9.0,post_event,post_event,2024-06-15T04:44:00+00:00,Cycle 2,Cycle 1,49.004,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.853,True,10.853,current_phase_transition,,Experiment A,14.013,21.853,F1_no_future_event_knowledge,2024-06-15T03:44:00+00:00,746.468,3h,-31.697,11.0,post_event,post_event,2024-06-15T06:44:00+00:00,Cycle 2,Cycle 1,75.404,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,11.313,True,11.313,current_phase_transition,,Experiment A,14.013,29.313,F1_no_future_event_knowledge,2024-06-15T03:44:00+00:00,1401.361,6h,-44.059,18.0,post_event,post_event,2024-06-15T09:44:00+00:00,Cycle 2,Cycle 1,102.685,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,10.374,True,10.374,current_phase_transition,,Experiment A,9.645,12.374,F1_no_future_event_knowledge,2024-06-15T04:44:00+00:00,272.148,1h,-19.96,2.0,post_event,post_event,2024-06-15T05:44:00+00:00,Cycle 2,Cycle 1,44.708,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,3.698,True,3.698,current_phase_transition,,Experiment A,9.645,17.698,F1_no_future_event_knowledge,2024-06-15T04:44:00+00:00,746.468,3h,-35.852,14.0,post_event,post_event,2024-06-15T07:44:00+00:00,Cycle 2,Cycle 1,71.249,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.36,True,0.36,current_phase_transition,,Experiment A,9.645,25.36,F1_no_future_event_knowledge,2024-06-15T04:44:00+00:00,1401.361,6h,-48.012,25.0,post_event,post_event,2024-06-15T10:44:00+00:00,Cycle 2,Cycle 1,98.732,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,5.286,True,-5.286,current_phase_transition,,Experiment A,2.873,5.714,F1_no_future_event_knowledge,2024-06-15T05:44:00+00:00,272.148,1h,-26.62,11.0,post_event,post_event,2024-06-15T06:44:00+00:00,Cycle 2,Cycle 1,38.048,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,4.745,True,-4.745,current_phase_transition,,Experiment A,2.873,11.255,F1_no_future_event_knowledge,2024-06-15T05:44:00+00:00,746.468,3h,-42.295,16.0,post_event,post_event,2024-06-15T08:44:00+00:00,Cycle 2,Cycle 1,64.806,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,8.23,True,8.23,current_phase_transition,,Experiment A,2.873,19.23,F1_no_future_event_knowledge,2024-06-15T05:44:00+00:00,1401.361,6h,-54.142,11.0,post_event,post_event,2024-06-15T11:44:00+00:00,Cycle 2,Cycle 1,92.602,valid,PROVISIONAL_EVENT_BOUNDARY,valid
250.0,R_low,0.731,True,-0.731,current_phase_transition,,Experiment A,10.555,13.269,F1_no_future_event_knowledge,2024-06-15T06:44:00+00:00,272.148,1h,-19.065,14.0,post_event,post_event,2024-06-15T07:44:00+00:00,Cycle 2,Cycle 1,45.603,valid,PROVISIONAL_EVENT_BOUNDARY,valid
